sample_uid,dataset,split,neg_type,label,s_id,group_id,is_mismatch_s,style_ref_text_uid,query_text_uid
S000018598,C4NEWS,train,NEG-Mismatch-S,0,2656,2656,1,23d6ea142d370f79,a22863dbafcf5647
S000018599,C4NEWS,train,NEG-Mismatch-S,0,2656,2656,1,fa839e4f845d476d,a22863dbafcf5647
S000018600,C4NEWS,train,POS,1,2657,2657,0,10fa82362ca183d0,245699061ed75bac
S000018601,C4NEWS,train,NEG-Anchor,0,2657,2657,0,10fa82362ca183d0,4f7b43bd874f2445
S000018602,C4NEWS,train,NEG-neutral,0,2657,2657,0,10fa82362ca183d0,0bb1dffeb25c7c49
S000018603,C4NEWS,train,NEG-wrong_ref_s,0,2657,2657,0,10fa82362ca183d0,f01fb5ace99ee4c7
S000018604,C4NEWS,train,NEG-Mismatch-S,0,2657,2657,1,529606b2fe071dad,245699061ed75bac
S000018605,C4NEWS,train,NEG-Mismatch-S,0,2657,2657,1,c0b2d33732914f01,245699061ed75bac
S000018606,C4NEWS,train,NEG-Mismatch-S,0,2657,2657,1,07311146e50edd7c,245699061ed75bac
S000018607,C4NEWS,train,POS,1,2658,2658,0,b59d0926a431a7b2,2d53ed8780a0cf1c
S000018608,C4NEWS,train,NEG-Anchor,0,2658,2658,0,b59d0926a431a7b2,d206af049fe7faf8
S000018609,C4NEWS,train,NEG-neutral,0,2658,2658,0,b59d0926a431a7b2,2df7b03eb4bbbb22
S000018611,C4NEWS,train,NEG-Mismatch-S,0,2658,2658,1,93a78048f89d0435,2d53ed8780a0cf1c
S000018612,C4NEWS,train,NEG-Mismatch-S,0,2658,2658,1,1776961c0877e101,2d53ed8780a0cf1c
S000018613,C4NEWS,train,NEG-Mismatch-S,0,2658,2658,1,ef0e631f9de87296,2d53ed8780a0cf1c
S000018614,C4NEWS,train,POS,1,2659,2659,0,aee4f5bddb8b1c5c,97884d3444a7fb13
S000018615,C4NEWS,train,NEG-Anchor,0,2659,2659,0,aee4f5bddb8b1c5c,0988436d51cd0fba
S000018616,C4NEWS,train,NEG-neutral,0,2659,2659,0,aee4f5bddb8b1c5c,499d73ac78090284
S000018617,C4NEWS,train,NEG-wrong_ref_s,0,2659,2659,0,aee4f5bddb8b1c5c,1741ba63277f6da5
S000018618,C4NEWS,train,NEG-Mismatch-S,0,2659,2659,1,4f1888a239605765,97884d3444a7fb13
S000018619,C4NEWS,train,NEG-Mismatch-S,0,2659,2659,1,d68648b8e9570f74,97884d3444a7fb13
S000018620,C4NEWS,train,NEG-Mismatch-S,0,2659,2659,1,ac5fc01f935d509f,97884d3444a7fb13
S000018621,C4NEWS,train,POS,1,2660,2660,0,95874a6d810d15c4,ed777ede3dd1b5d9
S000018622,C4NEWS,train,NEG-Anchor,0,2660,2660,0,95874a6d810d15c4,e4d5634c63f1d245
S000018623,C4NEWS,train,NEG-neutral,0,2660,2660,0,95874a6d810d15c4,2c8d443a12cc61e0
S000018624,C4NEWS,train,NEG-wrong_ref_s,0,2660,2660,0,95874a6d810d15c4,8e05d1b048378431
S000018625,C4NEWS,train,NEG-Mismatch-S,0,2660,2660,1,946e402beeff1bf2,ed777ede3dd1b5d9
S000018626,C4NEWS,train,NEG-Mismatch-S,0,2660,2660,1,428e6cdd68763240,ed777ede3dd1b5d9
S000018627,C4NEWS,train,NEG-Mismatch-S,0,2660,2660,1,ca5d343d1fc27c0c,ed777ede3dd1b5d9
S000018628,C4NEWS,train,POS,1,2661,2661,0,b48d8ac066cb059d,5216944375131778
S000018629,C4NEWS,train,NEG-Anchor,0,2661,2661,0,b48d8ac066cb059d,adb1068f692192a7
S000018630,C4NEWS,train,NEG-neutral,0,2661,2661,0,b48d8ac066cb059d,58d37f47c02244a0
S000018632,C4NEWS,train,NEG-Mismatch-S,0,2661,2661,1,8b86d87b400dd5d6,5216944375131778
S000018633,C4NEWS,train,NEG-Mismatch-S,0,2661,2661,1,c16dc894a36054e3,5216944375131778
S000018634,C4NEWS,train,NEG-Mismatch-S,0,2661,2661,1,d552d5b8c6d49242,5216944375131778
S000018635,C4NEWS,train,POS,1,2662,2662,0,f37ddfd7bfc24176,68bcc62bae70097c
S000018636,C4NEWS,train,NEG-Anchor,0,2662,2662,0,f37ddfd7bfc24176,fe2d1d305bb0b225
S000018637,C4NEWS,train,NEG-neutral,0,2662,2662,0,f37ddfd7bfc24176,7e3c0153ce6b74c0
S000018639,C4NEWS,train,NEG-Mismatch-S,0,2662,2662,1,755ca88ecffbcaa8,68bcc62bae70097c
S000018640,C4NEWS,train,NEG-Mismatch-S,0,2662,2662,1,d20d55f27042e9ee,68bcc62bae70097c
S000018641,C4NEWS,train,NEG-Mismatch-S,0,2662,2662,1,3f5416d315d18218,68bcc62bae70097c
S000018642,C4NEWS,train,POS,1,2663,2663,0,23498608d1dfe5a4,b6bd0a27f80ea72d
S000018643,C4NEWS,train,NEG-Anchor,0,2663,2663,0,23498608d1dfe5a4,2bd198c7247893ac
S000018644,C4NEWS,train,NEG-neutral,0,2663,2663,0,23498608d1dfe5a4,8bda1d3a7699a3e2
S000018645,C4NEWS,train,NEG-wrong_ref_s,0,2663,2663,0,23498608d1dfe5a4,e5206758f7aeeb60
S000018646,C4NEWS,train,NEG-Mismatch-S,0,2663,2663,1,a303010ce9abf67e,b6bd0a27f80ea72d
S000018647,C4NEWS,train,NEG-Mismatch-S,0,2663,2663,1,ae8a44d68c03797b,b6bd0a27f80ea72d
S000018648,C4NEWS,train,NEG-Mismatch-S,0,2663,2663,1,17c708af65860bec,b6bd0a27f80ea72d
S000018656,C4NEWS,train,POS,1,2665,2665,0,4d984cee61d9c107,8e31fe1420a66e52
S000018657,C4NEWS,train,NEG-Anchor,0,2665,2665,0,4d984cee61d9c107,03447cc283404c31
S000018658,C4NEWS,train,NEG-neutral,0,2665,2665,0,4d984cee61d9c107,ed38183177f57f82
S000018659,C4NEWS,train,NEG-wrong_ref_s,0,2665,2665,0,4d984cee61d9c107,b0418b35fdfce01b
S000018660,C4NEWS,train,NEG-Mismatch-S,0,2665,2665,1,3cd00ed569cb2960,8e31fe1420a66e52
S000018661,C4NEWS,train,NEG-Mismatch-S,0,2665,2665,1,c6aa412ed0402044,8e31fe1420a66e52
S000018662,C4NEWS,train,NEG-Mismatch-S,0,2665,2665,1,ea9b91eb61d08cf7,8e31fe1420a66e52
S000018663,C4NEWS,train,POS,1,2666,2666,0,364f77c226b1dd26,eb28e8f5225db514
S000018664,C4NEWS,train,NEG-Anchor,0,2666,2666,0,364f77c226b1dd26,a000bbb3c8ac543a
S000018665,C4NEWS,train,NEG-neutral,0,2666,2666,0,364f77c226b1dd26,489eaad9c146fcdf
S000018666,C4NEWS,train,NEG-wrong_ref_s,0,2666,2666,0,364f77c226b1dd26,7ead8713340c34ff
S000018667,C4NEWS,train,NEG-Mismatch-S,0,2666,2666,1,c61b870fc463190a,eb28e8f5225db514
S000018668,C4NEWS,train,NEG-Mismatch-S,0,2666,2666,1,a89e14422e93af2e,eb28e8f5225db514
S000018669,C4NEWS,train,NEG-Mismatch-S,0,2666,2666,1,1e26d7c23e9cb7f0,eb28e8f5225db514
S000018670,C4NEWS,train,POS,1,2667,2667,0,1664a6ad8fc963d8,116c6de266569b73
S000018671,C4NEWS,train,NEG-Anchor,0,2667,2667,0,1664a6ad8fc963d8,68c99a256c8fc3d1
S000018672,C4NEWS,train,NEG-neutral,0,2667,2667,0,1664a6ad8fc963d8,3c0495d4583fd812
S000018673,C4NEWS,train,NEG-wrong_ref_s,0,2667,2667,0,1664a6ad8fc963d8,4e7e0629b5b38587
S000018674,C4NEWS,train,NEG-Mismatch-S,0,2667,2667,1,f9450548f6b802a6,116c6de266569b73
S000018675,C4NEWS,train,NEG-Mismatch-S,0,2667,2667,1,9374990e448d3b38,116c6de266569b73
S000018676,C4NEWS,train,NEG-Mismatch-S,0,2667,2667,1,0852461a75043f1e,116c6de266569b73
S000018684,C4NEWS,train,POS,1,2669,2669,0,0bf7c4ed793c82f9,d2b53649162f3538
S000018685,C4NEWS,train,NEG-Anchor,0,2669,2669,0,0bf7c4ed793c82f9,ab2f5fa8cd957b92
S000018686,C4NEWS,train,NEG-neutral,0,2669,2669,0,0bf7c4ed793c82f9,9b213ea4e79cc757
S000018687,C4NEWS,train,NEG-wrong_ref_s,0,2669,2669,0,0bf7c4ed793c82f9,ee598c52b1c60cba
S000018688,C4NEWS,train,NEG-Mismatch-S,0,2669,2669,1,b2937d980c15dafc,d2b53649162f3538
S000018689,C4NEWS,train,NEG-Mismatch-S,0,2669,2669,1,5644d72a665b0022,d2b53649162f3538
S000018690,C4NEWS,train,NEG-Mismatch-S,0,2669,2669,1,976c21030657f77b,d2b53649162f3538
S000018691,C4NEWS,train,POS,1,2670,2670,0,865b578316775ddd,879fdeb833258c15
S000018692,C4NEWS,train,NEG-Anchor,0,2670,2670,0,865b578316775ddd,dfdd1e8a7455363d
S000018693,C4NEWS,train,NEG-neutral,0,2670,2670,0,865b578316775ddd,4d48999c133bc4e9
S000018694,C4NEWS,train,NEG-wrong_ref_s,0,2670,2670,0,865b578316775ddd,a51aa124b4bf4c88
S000018695,C4NEWS,train,NEG-Mismatch-S,0,2670,2670,1,86127ce8e6bf77dc,879fdeb833258c15
S000018696,C4NEWS,train,NEG-Mismatch-S,0,2670,2670,1,b037c1609ff8bfcb,879fdeb833258c15
S000018697,C4NEWS,train,NEG-Mismatch-S,0,2670,2670,1,a6601236f1cf597c,879fdeb833258c15
S000018698,C4NEWS,train,POS,1,2671,2671,0,0d9eab865f293541,277d429fdeb43c7f
S000018699,C4NEWS,train,NEG-Anchor,0,2671,2671,0,0d9eab865f293541,799dbe27884011fc
S000018700,C4NEWS,train,NEG-neutral,0,2671,2671,0,0d9eab865f293541,47df4dc2310a8587
S000018701,C4NEWS,train,NEG-wrong_ref_s,0,2671,2671,0,0d9eab865f293541,e7f8553bbab0f73d
S000018702,C4NEWS,train,NEG-Mismatch-S,0,2671,2671,1,72b569995872f746,277d429fdeb43c7f
S000018703,C4NEWS,train,NEG-Mismatch-S,0,2671,2671,1,29ab29691e22e876,277d429fdeb43c7f
S000018704,C4NEWS,train,NEG-Mismatch-S,0,2671,2671,1,4ffe0d5fcb3572eb,277d429fdeb43c7f
S000018705,C4NEWS,train,POS,1,2672,2672,0,a3effcdd52e11c97,88f745ab12e9830d
S000018706,C4NEWS,train,NEG-Anchor,0,2672,2672,0,a3effcdd52e11c97,5b084836533be037
S000018707,C4NEWS,train,NEG-neutral,0,2672,2672,0,a3effcdd52e11c97,9a94048432c095b5
S000018708,C4NEWS,train,NEG-wrong_ref_s,0,2672,2672,0,a3effcdd52e11c97,08660018be63c73c
S000018709,C4NEWS,train,NEG-Mismatch-S,0,2672,2672,1,00604cfa70d58875,88f745ab12e9830d
S000018710,C4NEWS,train,NEG-Mismatch-S,0,2672,2672,1,a4bd92d9b1e8dbc0,88f745ab12e9830d
S000018711,C4NEWS,train,NEG-Mismatch-S,0,2672,2672,1,ae27caf953259b07,88f745ab12e9830d
S000018712,C4NEWS,train,POS,1,2673,2673,0,e1f2996746af5fa0,7597e07e47dc112b
S000018713,C4NEWS,train,NEG-Anchor,0,2673,2673,0,e1f2996746af5fa0,9334856c6276a357
S000018714,C4NEWS,train,NEG-neutral,0,2673,2673,0,e1f2996746af5fa0,d86648f6da517de3
S000018716,C4NEWS,train,NEG-Mismatch-S,0,2673,2673,1,c7d9106dd2636fea,7597e07e47dc112b
S000018717,C4NEWS,train,NEG-Mismatch-S,0,2673,2673,1,e7386aafd8b9232e,7597e07e47dc112b
S000018718,C4NEWS,train,NEG-Mismatch-S,0,2673,2673,1,5c1285247fbbb5c1,7597e07e47dc112b
S000018719,C4NEWS,train,POS,1,2674,2674,0,04d33e2e16e7550b,c78524c776ec0a51
S000018720,C4NEWS,train,NEG-Anchor,0,2674,2674,0,04d33e2e16e7550b,ab9af833f26590a5
S000018721,C4NEWS,train,NEG-neutral,0,2674,2674,0,04d33e2e16e7550b,a9696e705287f6f7
S000018722,C4NEWS,train,NEG-wrong_ref_s,0,2674,2674,0,04d33e2e16e7550b,ea5443adf55164cb
S000018723,C4NEWS,train,NEG-Mismatch-S,0,2674,2674,1,017b07d80206272a,c78524c776ec0a51
S000018724,C4NEWS,train,NEG-Mismatch-S,0,2674,2674,1,6d1f20cd1847b4e2,c78524c776ec0a51
S000018725,C4NEWS,train,NEG-Mismatch-S,0,2674,2674,1,4910a027133c9d9b,c78524c776ec0a51
S000018740,C4NEWS,train,POS,1,2677,2677,0,b271500508d6e1f2,ccff5143fd0a5154
S000018741,C4NEWS,train,NEG-Anchor,0,2677,2677,0,b271500508d6e1f2,8cc66e620dc37eb9
S000018742,C4NEWS,train,NEG-neutral,0,2677,2677,0,b271500508d6e1f2,59444e58b2e7d2a2
S000018743,C4NEWS,train,NEG-wrong_ref_s,0,2677,2677,0,b271500508d6e1f2,a281d25f5365440b
S000018744,C4NEWS,train,NEG-Mismatch-S,0,2677,2677,1,28399a268388a347,ccff5143fd0a5154
S000018745,C4NEWS,train,NEG-Mismatch-S,0,2677,2677,1,bd34bfc63a434e9c,ccff5143fd0a5154
S000018746,C4NEWS,train,NEG-Mismatch-S,0,2677,2677,1,65bc547f046d34a0,ccff5143fd0a5154
S000018747,C4NEWS,train,POS,1,2678,2678,0,d11f7e733958ea1d,42941e826be224c7
S000018748,C4NEWS,train,NEG-Anchor,0,2678,2678,0,d11f7e733958ea1d,738ee2287e934cda
S000018749,C4NEWS,train,NEG-neutral,0,2678,2678,0,d11f7e733958ea1d,1c538d1f75365ed3
S000018750,C4NEWS,train,NEG-wrong_ref_s,0,2678,2678,0,d11f7e733958ea1d,be94885d299d708a
S000018751,C4NEWS,train,NEG-Mismatch-S,0,2678,2678,1,18b4bfcd27917160,42941e826be224c7
S000018752,C4NEWS,train,NEG-Mismatch-S,0,2678,2678,1,9ef97b54a2553725,42941e826be224c7
S000018753,C4NEWS,train,NEG-Mismatch-S,0,2678,2678,1,e590e1238a129c01,42941e826be224c7
S000018754,C4NEWS,train,POS,1,2679,2679,0,18bcb17f48079536,89509e50b0cbdc89
S000018755,C4NEWS,train,NEG-Anchor,0,2679,2679,0,18bcb17f48079536,a93cd66715334882
S000018756,C4NEWS,train,NEG-neutral,0,2679,2679,0,18bcb17f48079536,6a01c49691c643cd
S000018758,C4NEWS,train,NEG-Mismatch-S,0,2679,2679,1,c0f27b5cd31a7956,89509e50b0cbdc89
S000018759,C4NEWS,train,NEG-Mismatch-S,0,2679,2679,1,dc7cd9660b8ed643,89509e50b0cbdc89
S000018760,C4NEWS,train,NEG-Mismatch-S,0,2679,2679,1,024957e5d7cb463f,89509e50b0cbdc89
S000018775,C4NEWS,train,POS,1,2682,2682,0,7edb098e53c92450,bb1cc1414a00e67b
S000018776,C4NEWS,train,NEG-Anchor,0,2682,2682,0,7edb098e53c92450,8016fd0613638d5e
S000018777,C4NEWS,train,NEG-neutral,0,2682,2682,0,7edb098e53c92450,a3ecd932bfbe5484
S000018778,C4NEWS,train,NEG-wrong_ref_s,0,2682,2682,0,7edb098e53c92450,5de9a0987f8c9707
S000018779,C4NEWS,train,NEG-Mismatch-S,0,2682,2682,1,647c588001fd5ea6,bb1cc1414a00e67b
S000018780,C4NEWS,train,NEG-Mismatch-S,0,2682,2682,1,e9f2d66568fed499,bb1cc1414a00e67b
S000018781,C4NEWS,train,NEG-Mismatch-S,0,2682,2682,1,0d06f81b6df1a015,bb1cc1414a00e67b
S000018789,C4NEWS,train,POS,1,2684,2684,0,838f4abec0660aa3,7c43e18968ccae0d
S000018790,C4NEWS,train,NEG-Anchor,0,2684,2684,0,838f4abec0660aa3,5be732c9c49126da
S000018791,C4NEWS,train,NEG-neutral,0,2684,2684,0,838f4abec0660aa3,4ee7167c6bf35cbb
S000018792,C4NEWS,train,NEG-wrong_ref_s,0,2684,2684,0,838f4abec0660aa3,09815e6066312f26
S000018793,C4NEWS,train,NEG-Mismatch-S,0,2684,2684,1,8597feb2218f3686,7c43e18968ccae0d
S000018794,C4NEWS,train,NEG-Mismatch-S,0,2684,2684,1,cdb5daa010917a58,7c43e18968ccae0d
S000018795,C4NEWS,train,NEG-Mismatch-S,0,2684,2684,1,37d10288bdd438d4,7c43e18968ccae0d
S000018796,C4NEWS,train,POS,1,2685,2685,0,232ef8b0b7084d70,d6fbc50b087408d3
S000018797,C4NEWS,train,NEG-Anchor,0,2685,2685,0,232ef8b0b7084d70,b89ad1296f2fe94f
S000018798,C4NEWS,train,NEG-neutral,0,2685,2685,0,232ef8b0b7084d70,42ece3226fca86e9
S000018799,C4NEWS,train,NEG-wrong_ref_s,0,2685,2685,0,232ef8b0b7084d70,ef8694022f7694f7
S000018800,C4NEWS,train,NEG-Mismatch-S,0,2685,2685,1,17d192dfea363200,d6fbc50b087408d3
S000018801,C4NEWS,train,NEG-Mismatch-S,0,2685,2685,1,5279b0635cab4ea9,d6fbc50b087408d3
S000018802,C4NEWS,train,NEG-Mismatch-S,0,2685,2685,1,31dedb3b99c217ee,d6fbc50b087408d3
S000018803,C4NEWS,train,POS,1,2686,2686,0,c309b7cf53ce92cf,eb2e0bd28e0b4ef1
S000018804,C4NEWS,train,NEG-Anchor,0,2686,2686,0,c309b7cf53ce92cf,f481ad9e30c98756
S000018805,C4NEWS,train,NEG-neutral,0,2686,2686,0,c309b7cf53ce92cf,96a930417fb57cae
S000018806,C4NEWS,train,NEG-wrong_ref_s,0,2686,2686,0,c309b7cf53ce92cf,3dce7cb5e9dfc69d
S000018807,C4NEWS,train,NEG-Mismatch-S,0,2686,2686,1,d5ec2926f1068a12,eb2e0bd28e0b4ef1
S000018808,C4NEWS,train,NEG-Mismatch-S,0,2686,2686,1,a37357b144f2c445,eb2e0bd28e0b4ef1
S000018809,C4NEWS,train,NEG-Mismatch-S,0,2686,2686,1,de44c16d4f569f14,eb2e0bd28e0b4ef1
S000018810,C4NEWS,train,POS,1,2687,2687,0,de79c8bad27612ea,6d743c38401f98a2
S000018811,C4NEWS,train,NEG-Anchor,0,2687,2687,0,de79c8bad27612ea,f59e8ddbc6b5bd0c
S000018812,C4NEWS,train,NEG-neutral,0,2687,2687,0,de79c8bad27612ea,946824412118103c
S000018813,C4NEWS,train,NEG-wrong_ref_s,0,2687,2687,0,de79c8bad27612ea,d57ceab6703dce57
S000018814,C4NEWS,train,NEG-Mismatch-S,0,2687,2687,1,4f65e14f524bf977,6d743c38401f98a2
S000018815,C4NEWS,train,NEG-Mismatch-S,0,2687,2687,1,daadd3519dcdfbf0,6d743c38401f98a2
S000018816,C4NEWS,train,NEG-Mismatch-S,0,2687,2687,1,c770a8b571587f6a,6d743c38401f98a2
S000018817,C4NEWS,train,POS,1,2688,2688,0,075633b7f5528a19,09d9886b5235510b
S000018818,C4NEWS,train,NEG-Anchor,0,2688,2688,0,075633b7f5528a19,de2755cf1b450833
S000018819,C4NEWS,train,NEG-neutral,0,2688,2688,0,075633b7f5528a19,1128209e177c6454
S000018821,C4NEWS,train,NEG-Mismatch-S,0,2688,2688,1,be6713efa73ef1d9,09d9886b5235510b
S000018822,C4NEWS,train,NEG-Mismatch-S,0,2688,2688,1,9d3efcd28bade328,09d9886b5235510b
S000018823,C4NEWS,train,NEG-Mismatch-S,0,2688,2688,1,18158858729c5aac,09d9886b5235510b
S000018824,C4NEWS,train,POS,1,2689,2689,0,dfca26e1096dc692,9b9250396fa9a279
S000018825,C4NEWS,train,NEG-Anchor,0,2689,2689,0,dfca26e1096dc692,2f26d370855bc0b2
S000018826,C4NEWS,train,NEG-neutral,0,2689,2689,0,dfca26e1096dc692,cfb792893dab87ec
S000018827,C4NEWS,train,NEG-wrong_ref_s,0,2689,2689,0,dfca26e1096dc692,79626d666ff0c7f2
S000018828,C4NEWS,train,NEG-Mismatch-S,0,2689,2689,1,781262a6fec78934,9b9250396fa9a279
S000018829,C4NEWS,train,NEG-Mismatch-S,0,2689,2689,1,7d9c0b7b306c1785,9b9250396fa9a279
S000018830,C4NEWS,train,NEG-Mismatch-S,0,2689,2689,1,199726f344423522,9b9250396fa9a279
S000018838,C4NEWS,train,POS,1,2691,2691,0,9ab9360409451cac,02deb892e8f1734a
S000018839,C4NEWS,train,NEG-Anchor,0,2691,2691,0,9ab9360409451cac,de3a660436f03a7a
S000018840,C4NEWS,train,NEG-neutral,0,2691,2691,0,9ab9360409451cac,8b0b07c270003633
S000018842,C4NEWS,train,NEG-Mismatch-S,0,2691,2691,1,3415cfd4b0e305e7,02deb892e8f1734a
S000018843,C4NEWS,train,NEG-Mismatch-S,0,2691,2691,1,d1b11d270a09b85b,02deb892e8f1734a
S000018844,C4NEWS,train,NEG-Mismatch-S,0,2691,2691,1,6f9342da4cd6b6ac,02deb892e8f1734a
S000018845,C4NEWS,train,POS,1,2692,2692,0,ad57feeb80683e2f,4d0064d1098d8bba
S000018846,C4NEWS,train,NEG-Anchor,0,2692,2692,0,ad57feeb80683e2f,a24871b8c3e07f3a
S000018847,C4NEWS,train,NEG-neutral,0,2692,2692,0,ad57feeb80683e2f,2b710bda44f64c88
S000018848,C4NEWS,train,NEG-wrong_ref_s,0,2692,2692,0,ad57feeb80683e2f,bb3f6ba1dc03696a
S000018849,C4NEWS,train,NEG-Mismatch-S,0,2692,2692,1,882980953a8222db,4d0064d1098d8bba
S000018850,C4NEWS,train,NEG-Mismatch-S,0,2692,2692,1,3a1b3fa40ddd5b63,4d0064d1098d8bba
S000018851,C4NEWS,train,NEG-Mismatch-S,0,2692,2692,1,90326707b3867aad,4d0064d1098d8bba
S000018852,C4NEWS,train,POS,1,2693,2693,0,01fd057ece69255b,bbb40efa0c4c6319
S000018853,C4NEWS,train,NEG-Anchor,0,2693,2693,0,01fd057ece69255b,11dc5a4a4734ef05
S000018854,C4NEWS,train,NEG-neutral,0,2693,2693,0,01fd057ece69255b,c962657b34dfd9db
S000018856,C4NEWS,train,NEG-Mismatch-S,0,2693,2693,1,f89213ba214d5efa,bbb40efa0c4c6319
S000018857,C4NEWS,train,NEG-Mismatch-S,0,2693,2693,1,fcba1766ec899d8e,bbb40efa0c4c6319
S000018858,C4NEWS,train,NEG-Mismatch-S,0,2693,2693,1,277d06cc067af7c3,bbb40efa0c4c6319
S000018859,C4NEWS,train,POS,1,2694,2694,0,cc1b136a94e9b316,f1855ae31367a848
S000018860,C4NEWS,train,NEG-Anchor,0,2694,2694,0,cc1b136a94e9b316,65c671a33ef14ad7
S000018861,C4NEWS,train,NEG-neutral,0,2694,2694,0,cc1b136a94e9b316,d43752e3d3e881aa
S000018862,C4NEWS,train,NEG-wrong_ref_s,0,2694,2694,0,cc1b136a94e9b316,b661368687bb5b68
S000018863,C4NEWS,train,NEG-Mismatch-S,0,2694,2694,1,6facecbc580928ef,f1855ae31367a848
S000018864,C4NEWS,train,NEG-Mismatch-S,0,2694,2694,1,9e7a86fa0b7142ec,f1855ae31367a848
S000018865,C4NEWS,train,NEG-Mismatch-S,0,2694,2694,1,1e603643294a1447,f1855ae31367a848
S000018866,C4NEWS,train,POS,1,2695,2695,0,3645ba1ade63ae08,9d54ccf5c5bd2802
S000018867,C4NEWS,train,NEG-Anchor,0,2695,2695,0,3645ba1ade63ae08,dbf9df0fb4b3e58f
S000018868,C4NEWS,train,NEG-neutral,0,2695,2695,0,3645ba1ade63ae08,3186f39771a9dcd5
S000018870,C4NEWS,train,NEG-Mismatch-S,0,2695,2695,1,a1ef9d3a56b7bc8e,9d54ccf5c5bd2802
S000018871,C4NEWS,train,NEG-Mismatch-S,0,2695,2695,1,506b37638274bba1,9d54ccf5c5bd2802
S000018872,C4NEWS,train,NEG-Mismatch-S,0,2695,2695,1,6a84e809a8cce392,9d54ccf5c5bd2802
S000018873,C4NEWS,train,POS,1,2696,2696,0,bbc035ad958743ff,6365a7f163d641d6
S000018874,C4NEWS,train,NEG-Anchor,0,2696,2696,0,bbc035ad958743ff,5adcc1c9d71e9cde
S000018875,C4NEWS,train,NEG-neutral,0,2696,2696,0,bbc035ad958743ff,c1615ed935d0e24c
S000018876,C4NEWS,train,NEG-wrong_ref_s,0,2696,2696,0,bbc035ad958743ff,13929b416bef28fe
S000018877,C4NEWS,train,NEG-Mismatch-S,0,2696,2696,1,0791b2ad2211185c,6365a7f163d641d6
S000018878,C4NEWS,train,NEG-Mismatch-S,0,2696,2696,1,06e1cd5d901d5818,6365a7f163d641d6
S000018879,C4NEWS,train,NEG-Mismatch-S,0,2696,2696,1,85686e16259cbbc6,6365a7f163d641d6
S000018887,C4NEWS,train,POS,1,2698,2698,0,6b644669ccfc304d,25f0bffe24b18beb
S000018888,C4NEWS,train,NEG-Anchor,0,2698,2698,0,6b644669ccfc304d,aea07b9267c23ee6
S000018889,C4NEWS,train,NEG-neutral,0,2698,2698,0,6b644669ccfc304d,2327bb0423356b77
S000018890,C4NEWS,train,NEG-wrong_ref_s,0,2698,2698,0,6b644669ccfc304d,d272202ada11d992
S000018891,C4NEWS,train,NEG-Mismatch-S,0,2698,2698,1,08436cdb1dbee24d,25f0bffe24b18beb
S000018892,C4NEWS,train,NEG-Mismatch-S,0,2698,2698,1,c12afb3d3d0267d3,25f0bffe24b18beb
S000018893,C4NEWS,train,NEG-Mismatch-S,0,2698,2698,1,c385b5cb11caf04b,25f0bffe24b18beb
S000018894,C4NEWS,train,POS,1,2699,2699,0,1ecc33ca45f8976f,cb2d7e856bf1f885
S000018895,C4NEWS,train,NEG-Anchor,0,2699,2699,0,1ecc33ca45f8976f,e3e710711232f93f
S000018896,C4NEWS,train,NEG-neutral,0,2699,2699,0,1ecc33ca45f8976f,a06ec700de62bbc8
S000018897,C4NEWS,train,NEG-wrong_ref_s,0,2699,2699,0,1ecc33ca45f8976f,77ee0bd2966eeaed
S000018898,C4NEWS,train,NEG-Mismatch-S,0,2699,2699,1,8b5f5f367d73ac30,cb2d7e856bf1f885
S000018899,C4NEWS,train,NEG-Mismatch-S,0,2699,2699,1,8dc6f756a27f876b,cb2d7e856bf1f885
S000018900,C4NEWS,train,NEG-Mismatch-S,0,2699,2699,1,f3818f8c9f1dbe04,cb2d7e856bf1f885
S000018901,C4NEWS,train,POS,1,2700,2700,0,b7a201b82729c388,20d6d3c161e5d713
S000018902,C4NEWS,train,NEG-Anchor,0,2700,2700,0,b7a201b82729c388,6aa27197c40fc20e
S000018903,C4NEWS,train,NEG-neutral,0,2700,2700,0,b7a201b82729c388,28fe75cfa3c80323
S000018905,C4NEWS,train,NEG-Mismatch-S,0,2700,2700,1,ae73fbd16dc98458,20d6d3c161e5d713
S000018906,C4NEWS,train,NEG-Mismatch-S,0,2700,2700,1,79a4295ac93d4237,20d6d3c161e5d713
S000018907,C4NEWS,train,NEG-Mismatch-S,0,2700,2700,1,10a804ed0523f52f,20d6d3c161e5d713
S000018922,C4NEWS,train,POS,1,2703,2703,0,9faa674bef328743,ba5b056490558068
S000018923,C4NEWS,train,NEG-Anchor,0,2703,2703,0,9faa674bef328743,f339be5d9330ee71
S000018924,C4NEWS,train,NEG-neutral,0,2703,2703,0,9faa674bef328743,221a6152c92c27bb
S000018926,C4NEWS,train,NEG-Mismatch-S,0,2703,2703,1,eb5ed515a04e28e9,ba5b056490558068
S000018927,C4NEWS,train,NEG-Mismatch-S,0,2703,2703,1,00de25ea8da3ca06,ba5b056490558068
S000018928,C4NEWS,train,NEG-Mismatch-S,0,2703,2703,1,87db8a038f3973e9,ba5b056490558068
S000018936,C4NEWS,train,POS,1,2705,2705,0,551b3cf73e523a69,94dd4073d568eec6
S000018937,C4NEWS,train,NEG-Anchor,0,2705,2705,0,551b3cf73e523a69,6abadf4030300ec6
S000018938,C4NEWS,train,NEG-neutral,0,2705,2705,0,551b3cf73e523a69,50267447cf076ec6
