sample_uid,dataset,split,neg_type,label,s_id,group_id,is_mismatch_s,style_ref_text_uid,query_text_uid
S000005588,CCAT50,train,NEG-Anchor,0,798,798,0,500c40e4c5d968c1,3b0ef53e1d545bd0
S000005589,CCAT50,train,NEG-neutral,0,798,798,0,500c40e4c5d968c1,4f3062d33ca0e37d
S000005590,CCAT50,train,NEG-wrong_ref_s,0,798,798,0,500c40e4c5d968c1,36845913ed506db2
S000005591,CCAT50,train,NEG-Mismatch-S,0,798,798,1,5cfb99ba5e4d4d6c,2e369a621dbd9fb7
S000005592,CCAT50,train,NEG-Mismatch-S,0,798,798,1,920a9c6080f70dc8,2e369a621dbd9fb7
S000005593,CCAT50,train,NEG-Mismatch-S,0,798,798,1,956c062edb4d9c47,2e369a621dbd9fb7
S000005594,CCAT50,train,POS,1,799,799,0,1df212890ec52e77,e80481199465530f
S000005595,CCAT50,train,NEG-Anchor,0,799,799,0,1df212890ec52e77,b4a93db0b8cb19fc
S000005596,CCAT50,train,NEG-neutral,0,799,799,0,1df212890ec52e77,3e0b8c87eddedc29
S000005597,CCAT50,train,NEG-wrong_ref_s,0,799,799,0,1df212890ec52e77,af7f3bce29d78a84
S000005598,CCAT50,train,NEG-Mismatch-S,0,799,799,1,93d89b29eddb0823,e80481199465530f
S000005599,CCAT50,train,NEG-Mismatch-S,0,799,799,1,5a0a031d1b89ed15,e80481199465530f
S000005600,CCAT50,train,NEG-Mismatch-S,0,799,799,1,b71bb6fce1d0762e,e80481199465530f
S000005601,CCAT50,train,POS,1,800,800,0,dc758cd78f1a4a79,195d86e0e7bd8536
S000005602,CCAT50,train,NEG-Anchor,0,800,800,0,dc758cd78f1a4a79,3beecee4fe255373
S000005603,CCAT50,train,NEG-neutral,0,800,800,0,dc758cd78f1a4a79,d2d109a1025bedca
S000005604,CCAT50,train,NEG-wrong_ref_s,0,800,800,0,dc758cd78f1a4a79,153e00375a919580
S000005605,CCAT50,train,NEG-Mismatch-S,0,800,800,1,47dc88a21791b72e,195d86e0e7bd8536
S000005606,CCAT50,train,NEG-Mismatch-S,0,800,800,1,b43fb7aacb39d723,195d86e0e7bd8536
S000005607,CCAT50,train,NEG-Mismatch-S,0,800,800,1,5dbf68547de7aef1,195d86e0e7bd8536
S000005608,CCAT50,train,POS,1,801,801,0,76b952087ef3736c,6da982f9da485158
S000005609,CCAT50,train,NEG-Anchor,0,801,801,0,76b952087ef3736c,ebd26dfab9a1cda6
S000005610,CCAT50,train,NEG-neutral,0,801,801,0,76b952087ef3736c,36d22395c592ceee
S000005611,CCAT50,train,NEG-wrong_ref_s,0,801,801,0,76b952087ef3736c,78ea4ce037087325
S000005612,CCAT50,train,NEG-Mismatch-S,0,801,801,1,be53aeefc9d72b29,6da982f9da485158
S000005613,CCAT50,train,NEG-Mismatch-S,0,801,801,1,a007dab8ef20aeed,6da982f9da485158
S000005614,CCAT50,train,NEG-Mismatch-S,0,801,801,1,3b79436ba22ed824,6da982f9da485158
S000005615,CCAT50,train,POS,1,802,802,0,7afa3384509fb642,fe69d874290538c1
S000005616,CCAT50,train,NEG-Anchor,0,802,802,0,7afa3384509fb642,4bd0576a1ab3bc5a
S000005617,CCAT50,train,NEG-neutral,0,802,802,0,7afa3384509fb642,1a50a04410f36178
S000005618,CCAT50,train,NEG-wrong_ref_s,0,802,802,0,7afa3384509fb642,c8a1296c696b7167
S000005619,CCAT50,train,NEG-Mismatch-S,0,802,802,1,86ad7202c7cae49e,fe69d874290538c1
S000005620,CCAT50,train,NEG-Mismatch-S,0,802,802,1,70f5d41e354237e6,fe69d874290538c1
S000005621,CCAT50,train,NEG-Mismatch-S,0,802,802,1,ca5c6c1f9697925b,fe69d874290538c1
S000005622,CCAT50,train,POS,1,803,803,0,bb140c97a5343dce,985752ec4a823921
S000005623,CCAT50,train,NEG-Anchor,0,803,803,0,bb140c97a5343dce,18ba6f586a775610
S000005624,CCAT50,train,NEG-neutral,0,803,803,0,bb140c97a5343dce,9653949038f68e63
S000005625,CCAT50,train,NEG-wrong_ref_s,0,803,803,0,bb140c97a5343dce,cfa2641b66dc72c5
S000005626,CCAT50,train,NEG-Mismatch-S,0,803,803,1,7a5dc5368214fad5,985752ec4a823921
S000005627,CCAT50,train,NEG-Mismatch-S,0,803,803,1,347406e806577c9f,985752ec4a823921
S000005628,CCAT50,train,NEG-Mismatch-S,0,803,803,1,16adce11302805d8,985752ec4a823921
S000005629,CCAT50,train,POS,1,804,804,0,00b14923497f48ce,ec3ac7946d69720d
S000005630,CCAT50,train,NEG-Anchor,0,804,804,0,00b14923497f48ce,24b67e8bbb158339
S000005631,CCAT50,train,NEG-neutral,0,804,804,0,00b14923497f48ce,537a29e5e16706bc
S000005632,CCAT50,train,NEG-wrong_ref_s,0,804,804,0,00b14923497f48ce,60704ff60291b224
S000005633,CCAT50,train,NEG-Mismatch-S,0,804,804,1,b2c2c4ea5d4d0661,ec3ac7946d69720d
S000005634,CCAT50,train,NEG-Mismatch-S,0,804,804,1,170336235307bc62,ec3ac7946d69720d
S000005635,CCAT50,train,NEG-Mismatch-S,0,804,804,1,d715c043eeeb6484,ec3ac7946d69720d
S000005636,CCAT50,train,POS,1,805,805,0,88feafe72c22859c,ac748d67a57a2b38
S000005637,CCAT50,train,NEG-Anchor,0,805,805,0,88feafe72c22859c,3c60b1b343ba3479
S000005638,CCAT50,train,NEG-neutral,0,805,805,0,88feafe72c22859c,c62405a410322eba
S000005639,CCAT50,train,NEG-wrong_ref_s,0,805,805,0,88feafe72c22859c,09156b1038364623
S000005640,CCAT50,train,NEG-Mismatch-S,0,805,805,1,b21911b2cd53cd80,ac748d67a57a2b38
S000005641,CCAT50,train,NEG-Mismatch-S,0,805,805,1,d196eeed59f7da6f,ac748d67a57a2b38
S000005642,CCAT50,train,NEG-Mismatch-S,0,805,805,1,cf20f467a435c9d0,ac748d67a57a2b38
S000005643,CCAT50,train,POS,1,806,806,0,66a089cb9d832086,ba17f9889a174592
S000005644,CCAT50,train,NEG-Anchor,0,806,806,0,66a089cb9d832086,1ebd1da9f815ffe2
S000005645,CCAT50,train,NEG-neutral,0,806,806,0,66a089cb9d832086,b81a2ea31891ea25
S000005646,CCAT50,train,NEG-wrong_ref_s,0,806,806,0,66a089cb9d832086,22c5035b38e443b2
S000005647,CCAT50,train,NEG-Mismatch-S,0,806,806,1,b2b5ca88a8ebe112,ba17f9889a174592
S000005648,CCAT50,train,NEG-Mismatch-S,0,806,806,1,ffd54fde25f3bd3c,ba17f9889a174592
S000005649,CCAT50,train,NEG-Mismatch-S,0,806,806,1,281a9c34e6f71287,ba17f9889a174592
S000005650,CCAT50,train,POS,1,807,807,0,92d4a5b04965bfe4,502ece7ca1ac6195
S000005651,CCAT50,train,NEG-Anchor,0,807,807,0,92d4a5b04965bfe4,76388c2ed848ca37
S000005652,CCAT50,train,NEG-neutral,0,807,807,0,92d4a5b04965bfe4,abd1d5c609fa9948
S000005653,CCAT50,train,NEG-wrong_ref_s,0,807,807,0,92d4a5b04965bfe4,511362be1cb4946b
S000005654,CCAT50,train,NEG-Mismatch-S,0,807,807,1,56ec750e2b953e0e,502ece7ca1ac6195
S000005655,CCAT50,train,NEG-Mismatch-S,0,807,807,1,b2c2c4ea5d4d0661,502ece7ca1ac6195
S000005656,CCAT50,train,NEG-Mismatch-S,0,807,807,1,85f8025b312c412c,502ece7ca1ac6195
S000005657,CCAT50,train,POS,1,808,808,0,762d21ff92a167ae,d033fe0a7aa538fe
S000005658,CCAT50,train,NEG-Anchor,0,808,808,0,762d21ff92a167ae,5da71ba70c64d355
S000005659,CCAT50,train,NEG-neutral,0,808,808,0,762d21ff92a167ae,72665fc4f1ca41d5
S000005660,CCAT50,train,NEG-wrong_ref_s,0,808,808,0,762d21ff92a167ae,cc56b0a0c40608fb
S000005661,CCAT50,train,NEG-Mismatch-S,0,808,808,1,d42e316610aef6ce,d033fe0a7aa538fe
S000005662,CCAT50,train,NEG-Mismatch-S,0,808,808,1,62f8ae2d7f746304,d033fe0a7aa538fe
S000005663,CCAT50,train,NEG-Mismatch-S,0,808,808,1,a8e34db157e6366e,d033fe0a7aa538fe
S000005664,CCAT50,train,POS,1,809,809,0,2546e7730b40b461,4681d55042fde3ff
S000005665,CCAT50,train,NEG-Anchor,0,809,809,0,2546e7730b40b461,ba2b5768af4e2958
S000005666,CCAT50,train,NEG-neutral,0,809,809,0,2546e7730b40b461,1de7a177d8a875bf
S000005667,CCAT50,train,NEG-wrong_ref_s,0,809,809,0,2546e7730b40b461,d4a2240aae308c42
S000005668,CCAT50,train,NEG-Mismatch-S,0,809,809,1,6d2ae4ecf1f3e868,4681d55042fde3ff
S000005669,CCAT50,train,NEG-Mismatch-S,0,809,809,1,6959a18b422741ea,4681d55042fde3ff
S000005670,CCAT50,train,NEG-Mismatch-S,0,809,809,1,e87ec68c97ba5415,4681d55042fde3ff
S000005671,CCAT50,train,POS,1,810,810,0,58fb8cbea46e37e8,f17402e13ec5d79c
S000005672,CCAT50,train,NEG-Anchor,0,810,810,0,58fb8cbea46e37e8,90a0f4ba0b71210b
S000005673,CCAT50,train,NEG-neutral,0,810,810,0,58fb8cbea46e37e8,c273c50e17c3a350
S000005674,CCAT50,train,NEG-wrong_ref_s,0,810,810,0,58fb8cbea46e37e8,93d15faa4404d5ca
S000005675,CCAT50,train,NEG-Mismatch-S,0,810,810,1,890a304a8f1fbb83,f17402e13ec5d79c
S000005676,CCAT50,train,NEG-Mismatch-S,0,810,810,1,182147d6f2048ff5,f17402e13ec5d79c
S000005677,CCAT50,train,NEG-Mismatch-S,0,810,810,1,853d4005a0fb72ec,f17402e13ec5d79c
S000005678,CCAT50,train,POS,1,811,811,0,cd0de68b5e681415,bf7125e67a3782b5
S000005679,CCAT50,train,NEG-Anchor,0,811,811,0,cd0de68b5e681415,0272f91248a914c6
S000005680,CCAT50,train,NEG-neutral,0,811,811,0,cd0de68b5e681415,a7acd6c8c89b63df
S000005681,CCAT50,train,NEG-wrong_ref_s,0,811,811,0,cd0de68b5e681415,09eae26b6fd4e7a2
S000005682,CCAT50,train,NEG-Mismatch-S,0,811,811,1,248b2ee48d428062,bf7125e67a3782b5
S000005683,CCAT50,train,NEG-Mismatch-S,0,811,811,1,6b91a97c62792e55,bf7125e67a3782b5
S000005684,CCAT50,train,NEG-Mismatch-S,0,811,811,1,33d91680a5013a0f,bf7125e67a3782b5
S000005685,CCAT50,train,POS,1,812,812,0,24a1f9793743a8b1,3f46e1ef0a2823ee
S000005686,CCAT50,train,NEG-Anchor,0,812,812,0,24a1f9793743a8b1,0e8a61aa93109c5c
S000005687,CCAT50,train,NEG-neutral,0,812,812,0,24a1f9793743a8b1,dd552b555e9aacb7
S000005688,CCAT50,train,NEG-wrong_ref_s,0,812,812,0,24a1f9793743a8b1,0ddd087a0aaa337c
S000005689,CCAT50,train,NEG-Mismatch-S,0,812,812,1,0263516429ac7fa5,3f46e1ef0a2823ee
S000005690,CCAT50,train,NEG-Mismatch-S,0,812,812,1,b01490c281c9fd58,3f46e1ef0a2823ee
S000005691,CCAT50,train,NEG-Mismatch-S,0,812,812,1,2a6c272383a16c91,3f46e1ef0a2823ee
S000005692,CCAT50,train,POS,1,813,813,0,98aceb26e3585f9f,76201057a5fcfac3
S000005693,CCAT50,train,NEG-Anchor,0,813,813,0,98aceb26e3585f9f,8976958da1d9efec
S000005694,CCAT50,train,NEG-neutral,0,813,813,0,98aceb26e3585f9f,1ad44f8e9a0b09d9
S000005695,CCAT50,train,NEG-wrong_ref_s,0,813,813,0,98aceb26e3585f9f,2175abb2575da850
S000005696,CCAT50,train,NEG-Mismatch-S,0,813,813,1,3a1b9caea442387d,76201057a5fcfac3
S000005697,CCAT50,train,NEG-Mismatch-S,0,813,813,1,3f59afe8fc772b95,76201057a5fcfac3
S000005698,CCAT50,train,NEG-Mismatch-S,0,813,813,1,d4de119d27cd751c,76201057a5fcfac3
S000005699,CCAT50,train,POS,1,814,814,0,6a127441a6576a50,af50be6d602b8ecb
S000005700,CCAT50,train,NEG-Anchor,0,814,814,0,6a127441a6576a50,5c9760807a38ab03
S000005701,CCAT50,train,NEG-neutral,0,814,814,0,6a127441a6576a50,d9cd630898966313
S000005702,CCAT50,train,NEG-wrong_ref_s,0,814,814,0,6a127441a6576a50,f2c74643becda5e6
S000005703,CCAT50,train,NEG-Mismatch-S,0,814,814,1,caa1d25ef4424853,af50be6d602b8ecb
S000005704,CCAT50,train,NEG-Mismatch-S,0,814,814,1,ed79121c3669a22a,af50be6d602b8ecb
S000005705,CCAT50,train,NEG-Mismatch-S,0,814,814,1,c4a59513687f08b7,af50be6d602b8ecb
S000005706,CCAT50,train,POS,1,815,815,0,7db951bea4a9252b,b1f866137d287ce6
S000005707,CCAT50,train,NEG-Anchor,0,815,815,0,7db951bea4a9252b,c48ee0dd8b9b1c2a
S000005708,CCAT50,train,NEG-neutral,0,815,815,0,7db951bea4a9252b,536ab2693578aaa2
S000005710,CCAT50,train,NEG-Mismatch-S,0,815,815,1,6b7f1eead3eafccd,b1f866137d287ce6
S000005711,CCAT50,train,NEG-Mismatch-S,0,815,815,1,88875d5fe7c4fe3b,b1f866137d287ce6
S000005712,CCAT50,train,NEG-Mismatch-S,0,815,815,1,a4f90427efec080f,b1f866137d287ce6
S000005713,CCAT50,train,POS,1,816,816,0,11ac621297495390,307449ce27a74039
S000005714,CCAT50,train,NEG-Anchor,0,816,816,0,11ac621297495390,066909d77f1c3a2e
S000005715,CCAT50,train,NEG-neutral,0,816,816,0,11ac621297495390,b78a80c932d9c3cd
S000005716,CCAT50,train,NEG-wrong_ref_s,0,816,816,0,11ac621297495390,805e75c4c01bbb74
S000005717,CCAT50,train,NEG-Mismatch-S,0,816,816,1,fa58439f6bd72d45,307449ce27a74039
S000005718,CCAT50,train,NEG-Mismatch-S,0,816,816,1,0e111ad1d11bc130,307449ce27a74039
S000005719,CCAT50,train,NEG-Mismatch-S,0,816,816,1,a9d38632cf160519,307449ce27a74039
S000005720,CCAT50,train,POS,1,817,817,0,24dcd312831b7c50,2cd7a77515e71127
S000005721,CCAT50,train,NEG-Anchor,0,817,817,0,24dcd312831b7c50,4145b328132ca3e0
S000005722,CCAT50,train,NEG-neutral,0,817,817,0,24dcd312831b7c50,1ca257994ea4b5ac
S000005723,CCAT50,train,NEG-wrong_ref_s,0,817,817,0,24dcd312831b7c50,c18b71d9fa112998
S000005724,CCAT50,train,NEG-Mismatch-S,0,817,817,1,b67c462a6ebd63b5,2cd7a77515e71127
S000005725,CCAT50,train,NEG-Mismatch-S,0,817,817,1,3992e853da96a927,2cd7a77515e71127
S000005726,CCAT50,train,NEG-Mismatch-S,0,817,817,1,e9f6e4dada1709b4,2cd7a77515e71127
S000005727,CCAT50,train,POS,1,818,818,0,f5248506052ed467,0509b4320b354c41
S000005728,CCAT50,train,NEG-Anchor,0,818,818,0,f5248506052ed467,c8e45e99aa7855e2
S000005729,CCAT50,train,NEG-neutral,0,818,818,0,f5248506052ed467,37b2c7b3f1a1dda1
S000005730,CCAT50,train,NEG-wrong_ref_s,0,818,818,0,f5248506052ed467,04958b0466fd24f9
S000005731,CCAT50,train,NEG-Mismatch-S,0,818,818,1,829077e4b473b3f6,0509b4320b354c41
S000005732,CCAT50,train,NEG-Mismatch-S,0,818,818,1,1a30c55183dad3f0,0509b4320b354c41
S000005733,CCAT50,train,NEG-Mismatch-S,0,818,818,1,f68116e56fd2e84b,0509b4320b354c41
S000005734,CCAT50,train,POS,1,819,819,0,01f855363428a40c,64f756245cfafcbc
S000005735,CCAT50,train,NEG-Anchor,0,819,819,0,01f855363428a40c,bba1365c94b19bfe
S000005736,CCAT50,train,NEG-neutral,0,819,819,0,01f855363428a40c,9ac0ba39b66a663a
S000005737,CCAT50,train,NEG-wrong_ref_s,0,819,819,0,01f855363428a40c,e32e2a97efc97072
S000005738,CCAT50,train,NEG-Mismatch-S,0,819,819,1,aff47f699363bed5,64f756245cfafcbc
S000005739,CCAT50,train,NEG-Mismatch-S,0,819,819,1,aa2b391992ee9d36,64f756245cfafcbc
S000005740,CCAT50,train,NEG-Mismatch-S,0,819,819,1,87e3097a9e411f40,64f756245cfafcbc
S000005741,CCAT50,train,POS,1,820,820,0,9b3c6167dfd5f243,d250f45a10708cfb
S000005742,CCAT50,train,NEG-Anchor,0,820,820,0,9b3c6167dfd5f243,77efe18c0aaf225c
S000005743,CCAT50,train,NEG-neutral,0,820,820,0,9b3c6167dfd5f243,cdb9ce4ab7cdba20
S000005744,CCAT50,train,NEG-wrong_ref_s,0,820,820,0,9b3c6167dfd5f243,b8572fabd9304596
S000005745,CCAT50,train,NEG-Mismatch-S,0,820,820,1,80cc48bf48c08e7f,d250f45a10708cfb
S000005746,CCAT50,train,NEG-Mismatch-S,0,820,820,1,3d5fc8064c7aa81a,d250f45a10708cfb
S000005747,CCAT50,train,NEG-Mismatch-S,0,820,820,1,45dd461dd1fd5b74,d250f45a10708cfb
S000005748,CCAT50,train,POS,1,821,821,0,49be054187b8f484,6145de1ccc4b56e4
S000005749,CCAT50,train,NEG-Anchor,0,821,821,0,49be054187b8f484,66736fca0e85909d
S000005750,CCAT50,train,NEG-neutral,0,821,821,0,49be054187b8f484,6c9c32aa4be0a102
S000005751,CCAT50,train,NEG-wrong_ref_s,0,821,821,0,49be054187b8f484,9b33742529bcea2e
S000005752,CCAT50,train,NEG-Mismatch-S,0,821,821,1,4fad1ce2d6340b98,6145de1ccc4b56e4
S000005753,CCAT50,train,NEG-Mismatch-S,0,821,821,1,bcd2a604d9b8b6c8,6145de1ccc4b56e4
S000005754,CCAT50,train,NEG-Mismatch-S,0,821,821,1,66a089cb9d832086,6145de1ccc4b56e4
S000005755,CCAT50,train,POS,1,822,822,0,a39ae0345c804b78,1b9e48566a4f1309
S000005756,CCAT50,train,NEG-Anchor,0,822,822,0,a39ae0345c804b78,5882fa2db50f5cee
S000005757,CCAT50,train,NEG-neutral,0,822,822,0,a39ae0345c804b78,39e756d431c9f0c1
S000005758,CCAT50,train,NEG-wrong_ref_s,0,822,822,0,a39ae0345c804b78,3eece4eaf7005c78
S000005759,CCAT50,train,NEG-Mismatch-S,0,822,822,1,24eb5dbf27d685d8,1b9e48566a4f1309
S000005760,CCAT50,train,NEG-Mismatch-S,0,822,822,1,e084879cbca76866,1b9e48566a4f1309
S000005761,CCAT50,train,NEG-Mismatch-S,0,822,822,1,53d5e2d7c273ab27,1b9e48566a4f1309
S000005769,CCAT50,train,POS,1,824,824,0,5773e34eb86eb33f,1ce16eda7db4a9cf
S000005770,CCAT50,train,NEG-Anchor,0,824,824,0,5773e34eb86eb33f,63581de86f5ef086
S000005771,CCAT50,train,NEG-neutral,0,824,824,0,5773e34eb86eb33f,4c4202640aea3d2c
S000005772,CCAT50,train,NEG-wrong_ref_s,0,824,824,0,5773e34eb86eb33f,d25ab2fab9c2a91e
S000005773,CCAT50,train,NEG-Mismatch-S,0,824,824,1,2a24e2a478916cbf,1ce16eda7db4a9cf
S000005774,CCAT50,train,NEG-Mismatch-S,0,824,824,1,20aa0c1fa93d7b46,1ce16eda7db4a9cf
S000005775,CCAT50,train,NEG-Mismatch-S,0,824,824,1,f1a2fc661bcf536e,1ce16eda7db4a9cf
S000005776,CCAT50,train,POS,1,825,825,0,20fc8458df288a32,66145061d8b36300
S000005777,CCAT50,train,NEG-Anchor,0,825,825,0,20fc8458df288a32,f7788c743f29c4e0
S000005778,CCAT50,train,NEG-neutral,0,825,825,0,20fc8458df288a32,585437ba19494c95
S000005779,CCAT50,train,NEG-wrong_ref_s,0,825,825,0,20fc8458df288a32,6105861f93054d72
S000005780,CCAT50,train,NEG-Mismatch-S,0,825,825,1,c3e99159ec2bdfaf,66145061d8b36300
S000005781,CCAT50,train,NEG-Mismatch-S,0,825,825,1,f17a190615840cf4,66145061d8b36300
S000005782,CCAT50,train,NEG-Mismatch-S,0,825,825,1,b74b012fffcfd437,66145061d8b36300
S000005783,CCAT50,train,POS,1,826,826,0,6b45a29dda7b6ba8,dec3e65d99062c3e
S000005784,CCAT50,train,NEG-Anchor,0,826,826,0,6b45a29dda7b6ba8,0db307f764b88d82
S000005785,CCAT50,train,NEG-neutral,0,826,826,0,6b45a29dda7b6ba8,a6a7271c85ae6a9a
S000005786,CCAT50,train,NEG-wrong_ref_s,0,826,826,0,6b45a29dda7b6ba8,bd87857a1123f971
S000005787,CCAT50,train,NEG-Mismatch-S,0,826,826,1,d7a27dc49abbe44f,dec3e65d99062c3e
S000005788,CCAT50,train,NEG-Mismatch-S,0,826,826,1,7db51b71b6137456,dec3e65d99062c3e
S000005789,CCAT50,train,NEG-Mismatch-S,0,826,826,1,a83ef34be8eef71b,dec3e65d99062c3e
S000005790,CCAT50,train,POS,1,827,827,0,fb1ecbb245436b10,64dd143a6b4e6001
S000005791,CCAT50,train,NEG-Anchor,0,827,827,0,fb1ecbb245436b10,03015bac44ffa654
S000005792,CCAT50,train,NEG-neutral,0,827,827,0,fb1ecbb245436b10,f697ab0d311bf180
S000005793,CCAT50,train,NEG-wrong_ref_s,0,827,827,0,fb1ecbb245436b10,d6f4fd102d8b7e8c
S000005794,CCAT50,train,NEG-Mismatch-S,0,827,827,1,f4e786b4051b1051,64dd143a6b4e6001
S000005795,CCAT50,train,NEG-Mismatch-S,0,827,827,1,4ba2ac4c9caad719,64dd143a6b4e6001
S000005796,CCAT50,train,NEG-Mismatch-S,0,827,827,1,cb0ebb03ef2ca1ed,64dd143a6b4e6001
S000005797,CCAT50,train,POS,1,828,828,0,c4a59513687f08b7,80577257588cc47c
S000005798,CCAT50,train,NEG-Anchor,0,828,828,0,c4a59513687f08b7,b09cc0eb20b7ce8f
S000005799,CCAT50,train,NEG-neutral,0,828,828,0,c4a59513687f08b7,02e105735dfdeba2
S000005800,CCAT50,train,NEG-wrong_ref_s,0,828,828,0,c4a59513687f08b7,1e34871aa4fad09c
S000005801,CCAT50,train,NEG-Mismatch-S,0,828,828,1,6c3fe011c2bdccd6,80577257588cc47c
S000005802,CCAT50,train,NEG-Mismatch-S,0,828,828,1,66541a08ea377644,80577257588cc47c
S000005803,CCAT50,train,NEG-Mismatch-S,0,828,828,1,b7e0a32e74bcc2a9,80577257588cc47c
S000005804,CCAT50,train,POS,1,829,829,0,c877a2f9bcdc58bb,a95cbeebfd092293
S000005805,CCAT50,train,NEG-Anchor,0,829,829,0,c877a2f9bcdc58bb,9e32a0f1736e837b
S000005806,CCAT50,train,NEG-neutral,0,829,829,0,c877a2f9bcdc58bb,bf4be4ae79414c46
S000005807,CCAT50,train,NEG-wrong_ref_s,0,829,829,0,c877a2f9bcdc58bb,7586b81e5eda52b3
S000005808,CCAT50,train,NEG-Mismatch-S,0,829,829,1,1dd3f62096bc510b,a95cbeebfd092293
S000005809,CCAT50,train,NEG-Mismatch-S,0,829,829,1,92f08ff338f1187e,a95cbeebfd092293
S000005810,CCAT50,train,NEG-Mismatch-S,0,829,829,1,e4c118f78b23c5a0,a95cbeebfd092293
S000005811,CCAT50,train,POS,1,830,830,0,6bf05a489686c352,8f7a1e94319c6516
S000005812,CCAT50,train,NEG-Anchor,0,830,830,0,6bf05a489686c352,65cbfc64e2ca0f26
S000005813,CCAT50,train,NEG-neutral,0,830,830,0,6bf05a489686c352,c6f7fe069fbd1a52
S000005814,CCAT50,train,NEG-wrong_ref_s,0,830,830,0,6bf05a489686c352,dbf8d1362971e9ca
S000005815,CCAT50,train,NEG-Mismatch-S,0,830,830,1,0acea7601cd14a4d,8f7a1e94319c6516
S000005816,CCAT50,train,NEG-Mismatch-S,0,830,830,1,031e2a546fb53885,8f7a1e94319c6516
S000005817,CCAT50,train,NEG-Mismatch-S,0,830,830,1,1794039ea71d6844,8f7a1e94319c6516
S000005818,CCAT50,train,POS,1,831,831,0,c9ce3263660e9d65,f300cdc89bca7106
S000005819,CCAT50,train,NEG-Anchor,0,831,831,0,c9ce3263660e9d65,61e5f32510f7a403
S000005820,CCAT50,train,NEG-neutral,0,831,831,0,c9ce3263660e9d65,d97e116e6014f337
S000005821,CCAT50,train,NEG-wrong_ref_s,0,831,831,0,c9ce3263660e9d65,c5e4bc26ad246615
S000005822,CCAT50,train,NEG-Mismatch-S,0,831,831,1,8d64043083884548,f300cdc89bca7106
S000005823,CCAT50,train,NEG-Mismatch-S,0,831,831,1,958344e00ea62030,f300cdc89bca7106
S000005824,CCAT50,train,NEG-Mismatch-S,0,831,831,1,1f64e1270162b17e,f300cdc89bca7106
S000005825,CCAT50,train,POS,1,832,832,0,d8d0ae081827d405,f2e167b197dfce19
S000005826,CCAT50,train,NEG-Anchor,0,832,832,0,d8d0ae081827d405,462e0a5aa79c8a8b
S000005827,CCAT50,train,NEG-neutral,0,832,832,0,d8d0ae081827d405,0dd97ea5fb6b7d07
S000005828,CCAT50,train,NEG-wrong_ref_s,0,832,832,0,d8d0ae081827d405,6ed9344c29ef1251
S000005829,CCAT50,train,NEG-Mismatch-S,0,832,832,1,83df580fa41034ea,f2e167b197dfce19
S000005830,CCAT50,train,NEG-Mismatch-S,0,832,832,1,09305529cb0948e9,f2e167b197dfce19
S000005831,CCAT50,train,NEG-Mismatch-S,0,832,832,1,fe8d25ad6fcfd996,f2e167b197dfce19
S000005832,CCAT50,train,POS,1,833,833,0,0248d7f08b312464,a298faa50f779a32
S000005833,CCAT50,train,NEG-Anchor,0,833,833,0,0248d7f08b312464,6ecde782f322ecc3
S000005834,CCAT50,train,NEG-neutral,0,833,833,0,0248d7f08b312464,5004f58e435da082
S000005835,CCAT50,train,NEG-wrong_ref_s,0,833,833,0,0248d7f08b312464,305f89958d9d0231
S000005836,CCAT50,train,NEG-Mismatch-S,0,833,833,1,ebf87f7ce92d7c55,a298faa50f779a32
S000005837,CCAT50,train,NEG-Mismatch-S,0,833,833,1,5723ce7728927563,a298faa50f779a32
S000005838,CCAT50,train,NEG-Mismatch-S,0,833,833,1,c99c9ac9a40aa677,a298faa50f779a32
S000005839,CCAT50,train,POS,1,834,834,0,b5d3808a026ca167,06bde40568d28a69
S000005840,CCAT50,train,NEG-Anchor,0,834,834,0,b5d3808a026ca167,08fc4a9116b80476
S000005841,CCAT50,train,NEG-neutral,0,834,834,0,b5d3808a026ca167,9ad2085b3ae18a3b
S000005843,CCAT50,train,NEG-Mismatch-S,0,834,834,1,e31cbc250f2c2332,06bde40568d28a69
S000005844,CCAT50,train,NEG-Mismatch-S,0,834,834,1,c9a69424c729f5e2,06bde40568d28a69
S000005845,CCAT50,train,NEG-Mismatch-S,0,834,834,1,2d01fdd5d38188ec,06bde40568d28a69
S000005846,CCAT50,train,POS,1,835,835,0,d59438c9c60d494b,10ab750d059fcb04
S000005847,CCAT50,train,NEG-Anchor,0,835,835,0,d59438c9c60d494b,1a22512fa8eea3b0
S000005848,CCAT50,train,NEG-neutral,0,835,835,0,d59438c9c60d494b,4692f274a14e85f6
S000005849,CCAT50,train,NEG-wrong_ref_s,0,835,835,0,d59438c9c60d494b,eb12cc0f0aef8443
S000005850,CCAT50,train,NEG-Mismatch-S,0,835,835,1,79d0b379c6e69dec,10ab750d059fcb04
S000005851,CCAT50,train,NEG-Mismatch-S,0,835,835,1,d053a0bb5bdd61d9,10ab750d059fcb04
S000005852,CCAT50,train,NEG-Mismatch-S,0,835,835,1,fd0f6b26fc5705cd,10ab750d059fcb04
S000005853,CCAT50,train,POS,1,836,836,0,ff06c6f533d4ad99,8717f0d92930f725
S000005854,CCAT50,train,NEG-Anchor,0,836,836,0,ff06c6f533d4ad99,6dd1940150dac058
S000005855,CCAT50,train,NEG-neutral,0,836,836,0,ff06c6f533d4ad99,7d2b855fd6be178d
S000005856,CCAT50,train,NEG-wrong_ref_s,0,836,836,0,ff06c6f533d4ad99,b68aca34bcf3261f
